start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,governorate_name,district_ID,district_name,type_area,fuel_prices,market_name_fuel,type_market,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,market_name_wash,type_market_001,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,market_name_water_trucking,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,market_name_exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_id,_uuid,_submission_time,_index
25/10/2018 9:17,29/10/2018 7:46,25/10/2018,ee.humanitarianresponse.info:K3RYvHhMGmdDi3cR,22/10/2018,????,OCFD,NA,YE22,Sa'ada,YE2215,Sa'adah,Urban,yes,Central,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,580,NA,NA,yes,yes,NA,570,NA,NA,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,Central,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,180,NA,NA,yes,yes,NA,130,NA,NA,yes,yes,NA,550,NA,NA,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Central,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1000,12,NA,25,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Central,750,NA,"There is no Chlorine-treated water station 
 
",39333566,b39d4082-2726-4068-acbb-696fa9510e34,29/10/2018 9:49,132
25/10/2018 18:14,29/10/2018 7:47,25/10/2018,ee.humanitarianresponse.info:K3RYvHhMGmdDi3cR,22/10/2018,????,OCFD,NA,YE22,Sa'ada,YE2215,Sa'adah,Urban,yes,Central,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,580,NA,NA,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,Central,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,150,NA,NA,yes,yes,NA,140,NA,NA,yes,yes,NA,650,NA,NA,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Central,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1500,10,NA,20,yes,3000,6000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Central,750,NA,"There is no Chlorine-treated water station 
 
",39333568,0a757fc3-69bc-4826-9a34-eaa34fe92317,29/10/2018 9:49,133
25/10/2018 18:02,29/10/2018 7:48,25/10/2018,ee.humanitarianresponse.info:K3RYvHhMGmdDi3cR,22/10/2018,????,OCFD,NA,YE22,Sa'ada,YE2215,Sa'adah,Urban,yes,Central,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,600,NA,NA,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,Central,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,180,NA,NA,yes,yes,NA,160,NA,NA,yes,yes,NA,600,NA,NA,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Central,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1200,15,NA,30,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Central,750,NA,"There is no Chlorine-treated water station 
 
",39333577,73896387-a3b9-49ca-bb33-7cc502b16382,29/10/2018 9:49,134
25/10/2018 7:16,28/10/2018 14:49,25/10/2018,ee.humanitarianresponse.info:K3RYvHhMGmdDi3cR,21/10/2018,???,OCFD,NA,YE22,Sa'ada,YE2205,Razih,Rural,yes,Shaara,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,600,NA,NA,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,Sha'arah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,75,170,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,600,NA,NA,YE22,Wholesaler,4,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Sha'arah,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1000,10,NA,20,yes,4000,9000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Sha'arah,750,NA,"There is no Chlorine-treated water station 
 
",39333555,75fdcc54-c60e-4be5-b67d-554e6473cac0,29/10/2018 9:48,129
25/10/2018 7:44,28/10/2018 17:57,25/10/2018,ee.humanitarianresponse.info:K3RYvHhMGmdDi3cR,21/10/2018,???,OCFD,NA,YE22,Sa'ada,YE2205,Razih,Rural,yes,Shaara,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,560,NA,NA,YE22,8,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,Sha'arah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,150,NA,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,550,NA,NA,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Sha'arah,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1500,15,NA,30,yes,4500,9000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Sha'arah,750,NA,"There is no Chlorine-treated water station 
 
",39333560,5e6a8c0d-45e0-4749-b2a1-911c84d56f54,29/10/2018 9:48,130
25/10/2018 8:03,29/10/2018 7:41,25/10/2018,ee.humanitarianresponse.info:K3RYvHhMGmdDi3cR,21/10/2018,???,OCFD,NA,YE22,Sa'ada,YE2205,Razih,Rural,yes,Shaara,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,580,NA,NA,yes,yes,NA,580,NA,NA,YE22,8,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,Sha'arah,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,200,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,75,200,NA,NA,yes,yes,NA,160,NA,NA,yes,yes,NA,600,NA,NA,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Sha'arah,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,1200,12,NA,25,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Sha'arah,750,NA,"There is no Chlorine-treated water station 
 
",39333562,fe95fd54-0896-4e2c-9e29-6a071428b527,29/10/2018 9:48,131
28/10/2018 2:43,28/10/2018 2:52,28/10/2018,ee.humanitarianresponse.info:827sUxdCZpPr7Kpm,25/10/2018,?????,TYF,(Tamdeen Youth Foundation (TYF,YE12,Abyan,YE1211,Khanfir,Rural,yes,Al Kawd,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,390,NA,NA,yes,yes,NA,550,NA,NA,YE19,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,yes,Al Kawd,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,80,150,NA,NA,yes,no,700,550,78.57142857,NA,yes,yes,NA,500,NA,NA,YE24,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39146351,b8aa3b0f-578c-4f38-83f8-af41f2572272,28/10/2018 2:52,60
26/10/2018 12:52,26/10/2018 13:05,26/10/2018,ee.humanitarianresponse.info:827sUxdCZpPr7Kpm,25/10/2018,????,TYF,(Tamdeen Youth Foundation (TYF,YE18,Al Hudaydah,YE1824,Zabid,Urban,yes,Al Sahari,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,850,NA,NA,yes,yes,NA,648,NA,NA,YE18,3,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,NA,yes,Central Market,Governorate_capital_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,100,150,NA,NA,yes,yes,NA,140,NA,NA,yes,yes,NA,450,NA,NA,YE18,Wholesaler,4,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Central Market,732,NA,NA,38880915,d76ef53c-2d61-4f51-ae4f-f9ad1300d015,26/10/2018 13:06,32
26/10/2018 13:09,26/10/2018 13:14,26/10/2018,ee.humanitarianresponse.info:827sUxdCZpPr7Kpm,25/10/2018,????,TYF,(Tamdeen Youth Foundation (TYF,YE18,Al Hudaydah,YE1824,Zabid,Urban,yes,At Tarieba,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,848,NA,NA,yes,yes,NA,650,NA,NA,YE18,6,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,NA,yes,At Tariba,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,100,150,NA,NA,yes,yes,NA,140,NA,NA,yes,yes,NA,447,NA,NA,YE18,Wholesaler,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Attreiba,735,NA,NA,39125484,3c505807-162d-4fa8-a006-bd753c762b72,27/10/2018 19:53,46
28/10/2018 2:16,28/10/2018 2:21,28/10/2018,ee.humanitarianresponse.info:827sUxdCZpPr7Kpm,25/10/2018,?????,TYF,(Tamdeen Youth Foundation (TYF,YE12,Abyan,YE1211,Khanfir,Urban,yes,Ba Tays,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,550,NA,NA,yes,yes,NA,550,NA,NA,YE19,10,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,yes,Ba Tays,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,80,150,NA,NA,yes,no,2500,2600,104,NA,yes,yes,NA,600,NA,NA,YE12,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39145822,43b40444-e0b3-46e8-a56a-f9b7e9784d2b,28/10/2018 2:43,54
31/10/2018 0:02,31/10/2018 0:11,31/10/2018,ee.humanitarianresponse.info:A8z8Esvrybd67afY,30/10/2018,Hussam,B4D,B4D,YE18,Al Hudaydah,YE1821,Al Hawak,Urban,yes,Bajil,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,575,NA,NA,YE18,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,yes,Mahdi,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,80,140,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,400,NA,NA,YE18,Wholesaler,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Hajib,Cash,1,0,0,0,0,0,0,0,0,NA,18,Public,Pumping_Station_or_Borehole,no,277,3,NA,5,yes,500,1000,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Abdo,750,NA,NA,39658853,fcea20da-de27-4f84-b455-e3b89c55dce3,31/10/2018 11:18,176
30/10/2018 23:49,30/10/2018 23:55,31/10/2018,ee.humanitarianresponse.info:A8z8Esvrybd67afY,30/10/2018,Hussam,B4D,B4D,YE18,Al Hudaydah,YE1821,Al Hawak,Urban,yes,Fuad,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,750,NA,NA,yes,yes,NA,750,NA,NA,YE18,3,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,NA,yes,Al Jazeera,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,180,NA,NA,yes,yes,NA,1250,NA,NA,yes,yes,80,200,NA,NA,yes,no,500,720,144,NA,yes,yes,NA,500,NA,NA,YE18,Wholesaler,5,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,yes,Bader,Cash,1,0,0,0,0,0,0,0,0,NA,18,Private,Pumping_Station_or_Borehole,no,300,2,NA,2,no,NA,NA,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,Bin Masood,750,NA,NA,39656490,6b9627e6-2c0a-447b-b12d-40c29901d1e6,31/10/2018 11:03,174
27/10/2018 20:16,28/10/2018 2:01,27/10/2018,ee.humanitarianresponse.info:827sUxdCZpPr7Kpm,25/10/2018,?????,TYF,(Tamdeen Youth Foundation (TYF,YE12,Abyan,YE1211,Khanfir,Urban,yes,Jaar,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,550,NA,NA,yes,yes,NA,550,NA,NA,YE19,10,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,NA,yes,Jaar,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,80,NA,NA,yes,yes,80,130,NA,NA,yes,no,2500,2500,100,NA,yes,yes,NA,650,NA,NA,YE12,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Jaar,Cash Credit,1,0,0,0,1,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,Do_not_know,2000,3,NA,10,yes,500,500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,39144462,d23e3353-9d16-4cb0-899d-fce6c03bb9c1,28/10/2018 2:16,53
27/10/2018 20:01,27/10/2018 20:08,27/10/2018,ee.humanitarianresponse.info:827sUxdCZpPr7Kpm,25/10/2018,?????,TYF,(Tamdeen Youth Foundation (TYF,YE12,Abyan,YE1211,Khanfir,Urban,yes,Jaar,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,550,NA,NA,yes,yes,NA,550,NA,NA,YE19,10,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,NA,yes,Jaar,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,80,NA,NA,yes,yes,80,130,NA,NA,yes,no,2500,2500,100,NA,yes,no,8,600,750,NA,YE24,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Jaar,750,NA,NA,39144460,98f4f7d0-ebf6-4931-8c24-e81e6dbef6db,28/10/2018 2:16,51
27/10/2018 20:08,27/10/2018 20:16,27/10/2018,ee.humanitarianresponse.info:827sUxdCZpPr7Kpm,25/10/2018,?????,TYF,(Tamdeen Youth Foundation (TYF,YE12,Abyan,YE1211,Khanfir,Urban,yes,Jaar,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,550,NA,NA,yes,yes,NA,550,NA,NA,YE19,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Jaar,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,80,NA,NA,yes,yes,80,130,NA,NA,yes,no,700,450,64.28571429,NA,yes,yes,NA,500,NA,NA,YE24,Wholesaler,15,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Jaar,750,NA,NA,39144461,5c5bd975-64fe-42b8-b7d5-5855ead8ec11,28/10/2018 2:16,52
30/10/2018 9:29,30/10/2018 9:40,30/10/2018,ee.humanitarianresponse.info:A8z8Esvrybd67afY,30/10/2018,Arwa,B4D,B4D,YE15,Taizz,YE1522,Al Mawasit,Rural,yes,Mohammed,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,750,NA,NA,yes,yes,NA,800,NA,NA,YE24,13,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,yes,Naji,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,80,350,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,YE24,Vendor,16,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Mohsen,Cash,1,0,0,0,0,0,0,0,0,NA,18,Public,Pumping_Station_or_Borehole,no,830,4,NA,4,no,NA,NA,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,no,NA,NA,NA,NA,39587841,bc27380f-e83b-43ff-8f63-f199d9b3c5de,30/10/2018 20:47,172
30/10/2018 9:21,30/10/2018 9:29,30/10/2018,ee.humanitarianresponse.info:A8z8Esvrybd67afY,30/10/2018,Arwa,B4D,B4D,YE15,Taizz,YE1522,Al Mawasit,Rural,yes,Naji Saleh,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,700,NA,NA,no,NA,NA,NA,NA,NA,YE24,8,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,NA,yes,Hasan,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,200,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,80,300,NA,NA,yes,yes,NA,350,NA,NA,yes,yes,NA,670,NA,NA,YE24,Wholesaler,13,Government_regulations Transportation_issues,0,0,0,0,0,1,1,0,0,0,0,yes,Ameen,Cash,1,0,0,0,0,0,0,0,0,NA,18,Public,Pumping_Station_or_Borehole,no,1000,3,NA,3,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,39587036,53a61931-bf6a-447e-b8ed-16c913278642,30/10/2018 20:36,171
30/10/2018 8:30,30/10/2018 8:47,30/10/2018,ee.humanitarianresponse.info:A8z8Esvrybd67afY,30/10/2018,Arwa,B4D,B4D,YE15,Taizz,YE1522,Al Mawasit,Rural,yes,Qadas,Do_not_know,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,575,NA,NA,yes,yes,NA,600,NA,NA,YE24,NA,Price_inflation Supply_shortage Government_regulations Transportation_issues,1,0,0,0,1,1,1,0,0,0,0,NA,yes,Mohhammed,District_level_market,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,200,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,80,300,NA,NA,yes,yes,NA,300,NA,NA,yes,yes,NA,600,NA,NA,YE15,Vendor,NA,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Abdo Ali,Cash,1,0,0,0,0,0,0,0,0,NA,18,Public,Pumping_Station_or_Borehole,yes,700,4,NA,4,yes,15000,30000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,39584148,f1977226-6b27-4aaa-97d7-5dce87885f21,30/10/2018 19:54,170
30/10/2018 23:56,31/10/2018 0:02,31/10/2018,ee.humanitarianresponse.info:A8z8Esvrybd67afY,30/10/2018,Hussam,B4D,B4D,YE18,Al Hudaydah,YE1821,Al Hawak,Urban,yes,Saqaf,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,600,NA,NA,yes,yes,NA,650,NA,NA,YE18,2,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,NA,yes,Lew Akhdeer,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,80,150,NA,NA,yes,no,500,600,120,NA,yes,yes,NA,450,NA,NA,YE18,Wholesaler,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Ali,Cash,1,0,0,0,0,0,0,0,0,NA,18,Private,Water_Spring,no,270,3,NA,3,Do_not_know,NA,NA,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,Alomqi,750,NA,NA,39657528,11c0abd3-7aa7-4c3a-86ce-c60ce67dc87b,31/10/2018 11:09,175
19/10/2018 19:57,27/10/2018 19:27,19/10/2018,ee.humanitarianresponse.info:827sUxdCZpPr7Kpm,25/10/2018,?????,TYF,(Tamdeen Youth Foundation (TYF,YE12,Abyan,YE1211,Khanfir,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Addurjaj,District_level_market,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,120,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,80,120,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,750,NA,NA,YE12,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39125487,6a79d890-9790-4cd4-bcab-348f295106e8,27/10/2018 19:53,47
