start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-06-27T16:04:16.441+03:00,2019-06-27T16:09:49.017+03:00,2019-06-27,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-06-23,فتحية,TYF,,YE15,YE1508,Mafraq jabal habashi,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card Credit,1,0,1,0,1,0,0,0,0,,yes,no,15,1650,83,,,no,,,,,,,yes,no,5760,6800,94,,,yes,no,4800,3300,69,,,no,,,,,,,YE24,Wholesaler,7,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59852011,068ea67b-655e-4a7a-a697-92b66e41cc91,2019-06-27T19:53:36,,68
2019-06-27T16:09:50.785+03:00,2019-06-27T17:50:41.545+03:00,2019-06-27,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-06-23,فتحية,TYF,,YE15,YE1508,Mafraq jabal habashi,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,385,385,,,yes,yes,,375,375,,,YE25,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,80,80,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,555,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,yes,yes,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59852015,3c84473e-3d5b-4830-a45b-8e3c6dd9efd8,2019-06-27T19:53:37,,69
2019-06-27T17:50:43.121+03:00,2019-06-27T18:27:27.723+03:00,2019-06-27,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-06-23,فتحية,TYF,,YE15,YE1508,Mafraq jabal habashi,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,100,100,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,560,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,no,no,yes,yes,no,no,We looked for sanitation pads in many pharmacies and haven't found them ,v2ZtbFxdMLUeS6K3smMjSx,59852017,ebe9a2b0-8126-4883-a3dc-e035fcfb23e3,2019-06-27T19:53:39,,70
2019-06-27T18:27:29.660+03:00,2019-06-27T18:42:58.355+03:00,2019-06-27,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-06-23,فتحية,TYF,,YE15,YE1508,Mafraq jabal habashi,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,385,385,,,yes,yes,,375,375,,,YE25,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1600,80,,,no,,,,,,,yes,no,5760,7800,108,,,yes,no,4800,3500,73,,,no,,,,,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,555,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59852018,73df27de-b363-47ad-8c4c-7d3d56afaabc,2019-06-27T19:53:40,,71
2019-06-27T18:43:00.499+03:00,2019-06-27T18:49:14.079+03:00,2019-06-27,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-06-23,فتحية,TYF,,YE15,YE1508,Mafraq jabal habashi,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,375,375,,,YE25,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2500,125,,,no,,,,,,,yes,no,5760,9000,125,,,yes,no,4800,3500,73,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59852021,25a73410-a8e1-4796-a488-f33cde666eae,2019-06-27T19:53:42,,72
2019-06-27T19:37:46.391+03:00,2019-06-27T20:38:27.729+03:00,2019-06-27,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-06-23,فتحية,TYF,,YE15,YE1508,Mafraq jabal habashi,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2250,113,,,no,,,,,,,yes,no,5760,6800,94,,,yes,no,4800,3400,71,,,yes,no,160,6500,406,,,YE24,Wholesaler,7,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1200,1,,20,no,,,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,yes,555,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,no,no,yes,yes,yes,yes,"1. Demand for water decreased due to bad rainy season
  2.Hijjah Al-Abd road is closed due to road repairs. Therefore, the costs of transportation of the goods have increased because the trucks take longer roads 
  3.  people`s demand of cheap products of poor quality",v2ZtbFxdMLUeS6K3smMjSx,59852023,9ec1e965-6c00-4aa7-b223-4ff241dd7119,2019-06-27T19:53:43,,73
2019-06-27T20:41:51.258+03:00,2019-06-27T20:58:21.629+03:00,2019-06-27,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-06-27,فتحية,TYF,,YE15,YE1508,Al Birain,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,375,375,,,YE25,5,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1750,88,,,no,,,,,,,yes,no,5760,6200,86,,,yes,no,4800,3400,71,,,yes,no,160,13000,813,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,yes,yes,no,no,no,no,merchants stopped providing due to high transportation costs ,v2ZtbFxdMLUeS6K3smMjSx,59852025,ac3bbb01-cab7-4b4b-a6a4-77f6a6e10641,2019-06-27T19:53:45,,74
2019-06-27T15:48:40.962+03:00,2019-06-27T18:31:17.701+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-26,Omar,TYF,,YE15,YE1512,Souq Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE26,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,170,170,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,9,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,562,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907020,c4e566f1-607e-4fb2-8d8a-4300899dbd69,2019-06-28T10:39:39,,75
2019-06-27T18:31:19.173+03:00,2019-06-27T20:09:03.438+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-26,عمر,TYF,,YE15,YE1512,Souq Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE26,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,no,8,450,563,,,YE15,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,9,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907027,795ff8bd-026b-443a-9f73-4ae28d4cd7a9,2019-06-28T10:39:41,,76
2019-06-27T20:09:05.507+03:00,2019-06-27T20:14:30.767+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-26,عمر,TYF,,YE15,YE1512,Souq Ar rahidah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,Do_not_know,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,no,135,350,207,,,yes,no,90,100,111,,,yes,yes,,550,550,,,YE15,Wholesaler,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,1,,8,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907032,b14d3b26-96b6-430a-860c-7b866e925cf5,2019-06-28T10:39:45,,77
2019-06-27T20:14:33.878+03:00,2019-06-27T20:19:17.899+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-26,سوق الراهده,TYF,,YE15,YE1512,Souq Ar rahidah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,Do_not_know,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,180,180,,,yes,no,90,100,111,,,yes,no,9,500,556,,,YE15,Wholesaler,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Treatment_Station,yes,6000,2,,15,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907034,1d10ee48-8ae4-4420-8620-120b4fd5ba91,2019-06-28T10:39:46,,78
2019-06-27T20:19:22.040+03:00,2019-06-27T20:24:27.879+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-26,عمر,TYF,,YE15,YE1512,Souq Ar rahidah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE24,9,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,no,125,250,160,,,yes,yes,,130,130,,,yes,no,8,450,563,,,YE15,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,1,,7,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,558,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907036,5bc31a95-d2ed-4bab-ad70-cf954b4b9c89,2019-06-28T10:39:48,,79
2019-06-27T20:24:32.838+03:00,2019-06-27T20:29:13.093+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-26,عمر,TYF,,YE15,YE1512,Souq Ar rahidah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE26,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,yes,,600,600,,,YE15,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2330,1,,9,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907037,526de031-8a39-4d47-9925-f2b229e19d1d,2019-06-28T10:39:49,,80
2019-06-27T20:29:18.695+03:00,2019-06-27T20:34:07.431+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-26,عمر,TYF,,YE15,YE1512,Souq Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE26,9,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,170,170,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2330,2,,8,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907041,2bfb072a-4f88-4c0e-bd32-cbfcad97758b,2019-06-28T10:39:50,,81
2019-06-27T20:34:14.402+03:00,2019-06-27T20:38:59.373+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-26,عمر,TYF,,YE15,YE1512,Souq Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE26,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,no,135,300,178,,,yes,no,90,100,111,,,yes,yes,,600,600,,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,yes,2000,2,,8,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907046,797d66fe-88b0-4f7f-9376-8efede3e4e42,2019-06-28T10:39:51,,82
2019-06-27T20:39:07.218+03:00,2019-06-27T20:47:31.478+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-26,عمر,TYF,,YE15,YE1512,Souq Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE26,8,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,no,8,450,563,,,YE15,Wholesaler,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,2,,10,yes,3000,5000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907049,c7fbe1d2-a04e-4631-af06-49f280534ff4,2019-06-28T10:39:53,,83
2019-06-27T20:47:40.362+03:00,2019-06-27T21:55:56.892+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Soup mafraq maweyah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE26,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,180,180,,,yes,no,90,100,111,,,yes,no,9,500,556,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Treatment_Station,yes,5000,1,,20,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907051,5add0b24-b049-4f37-ab35-8df1bbcef961,2019-06-28T10:39:54,,84
2019-06-27T21:56:06.703+03:00,2019-06-27T22:07:09.707+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Soup mafraq maweyah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE23,6,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,170,170,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,7,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907053,85038f21-3836-4b28-b0f0-d112ec5c7b58,2019-06-28T10:39:55,,85
2019-06-27T22:07:20.445+03:00,2019-06-27T22:12:41.625+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Soup mafraq maweyah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,Do_not_know,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,180,180,,,yes,yes,,130,130,,,yes,yes,,600,600,,,YE15,Wholesaler,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,6,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907054,56bc9f97-a73c-4b6b-a9b4-a0b014d81e5f,2019-06-28T10:39:57,,86
2019-06-27T22:12:53.772+03:00,2019-06-27T22:18:20.603+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq mafraq athikrah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE26,3,Price_inflation Liquidity_shortage Insecurity_and_instability Government_regulations,1,1,0,1,0,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,180,180,,,yes,no,90,100,111,,,yes,no,9,500,556,,,YE15,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,2,,10,yes,2000,5000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907056,3c3befec-d8e5-49e4-8002-49844d6abbc6,2019-06-28T10:39:58,,87
2019-06-27T22:18:34.077+03:00,2019-06-27T22:23:42.464+03:00,2019-06-27,ee.humanitarianresponse.info:l0v4mWPdIzzmdDXs,2019-06-25,عمر,TYF,,YE15,YE1520,Souq mafraq athikrah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE23,10,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,160,160,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2300,2,,7,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,558,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,59907061,406a4f50-6716-4332-adb8-5de72a4dd928,2019-06-28T10:39:59,,88
