start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,other_water_comments,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,water_quantity_1cub_mtr,water_quantity_other_cub_mtr,price_cubic_meter,cost_cubic_meter,location_source,price_cubic_meter_normalized,price_cubic_meter_display,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-09-28T03:02:00.511+03:00,2019-09-28T23:31:29.734+03:00,9/28/2019,3.55E+14,9/22/2019,Ahmed,ADRA,,YE17,YE1728,Hajjah City Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,850,850,,,yes,yes,,1000,1000,,,YE18,3,Price_inflation Transportation_issues Supply_shortage,1,0,0,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,200,200,,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,550,550,,,YE18,Vendor,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,yes,,20000,20000,10,,,10,yes,22000,25000,Transportation_issues ,0,0,0,0,0,0,1,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69490414,5ee1cd6b-b173-428f-8a48-f55bf4f4583f,2019-09-28T20:32:06,,37
2019-09-28T20:13:15.141+03:00,2019-09-29T10:21:22.223+03:00,9/28/2019,ee.humanitarianresponse.info:GWFHmnabUuGi90K4,9/28/2019,Ali,NRC,,YE18,YE1806,Qanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,8,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,80,80,,,this district has cheep price of treated water because it is close to the sea,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,3500,3500,2,,,2,no,,,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,th eprices of Patrol & Deisel are available only in the one Official Station which is opened one day in the week,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69506293,5f5a20ab-a38d-41c7-a928-5ab865299c36,2019-09-29T07:18:37,,49
2019-09-29T14:22:36.202+03:00,2019-09-29T14:29:52.738+03:00,9/29/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/23/2019,Khaldon,SCI,,YE17,YE1726,Alsooq Alqadeem,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69525931,021e9b31-b93e-4da0-9511-991a8bf3377a,2019-09-29T11:29:56,,82
2019-09-29T15:25:27.786+03:00,2019-09-29T15:51:30.748+03:00,9/29/2019,ee.humanitarianresponse.info:QsLwjDRQg99WvXie,9/25/2019,Ali khal,OXFAM,,YE17,YE1712,Aslam Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,500,500,,,YE17,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,170,170,,,yes,yes,,150,150,,,1500,yes,yes,,160,160,,,yes,yes,,160,160,,,yes,yes,20,1600,800,,,YE17,Wholesaler,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Pumping_Station_or_Borehole,yes,yes,,6000,6000,6,,,6,yes,6000,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,590,,yes,,0,0,0,0,0,0,,,,,,,,,yes,yes,yes,yes,yes,yes,no,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69586574,5f60408e-c4db-47aa-9465-e3633b5813de,2019-09-30T06:08:01,,123
2019-09-29T10:50:01.755+03:00,2019-09-29T10:58:24.678+03:00,9/29/2019,ee.humanitarianresponse.info:RP0AFKfjbhJbfa8Q,9/25/2019,????,TYF,,YE18,YE1824,Azzuraibah - Inner Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,,yes,yes,,140,140,,,yes,yes,,140,140,,,yes,yes,,400,400,,,YE18,Wholesaler,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,Fuel stations are closed and oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69508860,60059800-8ecb-43fe-92b0-5ceed046a92d,2019-09-29T08:17:49,,57
2019-09-28T23:26:16.374+03:00,2019-09-28T23:33:21.006+03:00,9/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,9/27/2019,???,TYF,,YE15,YE1520,Mafraq Mawyah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE23,2,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,,yes,yes,,250,250,,,yes,yes,,130,130,,,yes,no,8,500,625,,,YE15,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,yes,,3000,3000,2,,,9,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,600,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,congestion over petrol and diesel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69514331,600be9e6-8409-479a-b10a-c9ae97415a06,2019-09-29T09:41:32,,73
2019-09-25T11:42:43.431+03:00,2019-09-25T11:47:36.664+03:00,9/25/2019,ee.humanitarianresponse.info:QdzZlx4faVRSgnUx,9/24/2019,Zaid,SI,,YE15,YE1514,Atturbah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,420,420,,,YE25,2,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,75,75,,,yes,yes,,100,100,,,none,yes,no,75,120,128,,,yes,yes,,80,80,,,yes,yes,,500,500,,,YE15,Wholesaler,5,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69099890,603b6e1e-4590-4ee0-89d7-7bfdcb09ab85,2019-09-25T08:47:41,,30
2019-09-29T20:18:20.583+03:00,2019-09-29T20:23:09.654+03:00,9/29/2019,ee.humanitarianresponse.info:zDFEQuTx6XmRCjpn,9/29/2019,Akram,TYF,,YE11,YE1107,Addaleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,yes,yes,,1875,1875,2,,,4,no,,,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69559548,613d54dc-3950-4203-9e16-9422763a3857,2019-09-29T17:23:52,,100
2019-09-24T11:46:27.181+03:00,2019-09-24T11:50:33.447+03:00,9/24/2019,ee.humanitarianresponse.info:GEW61qzVvbKVdhdz,43733,????,OCFD,,YE22,YE2204,Bader,Rural,yes,Cash Other,1,0,0,0,0,0,0,1,0,800( black market ),yes,yes,,400,400,,,yes,yes,,440,440,,,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,170,170,,,yes,yes,,230,230,,,yes,yes,,750,750,,,YE22,Wholesaler,4,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,1000,1000,10,,,30,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,605,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,68968946,614253da-ea98-467b-b1e4-30501bb10ecb,2019-09-24T09:39:00,,15
2019-09-29T15:03:43.697+03:00,2019-09-29T15:25:27.525+03:00,9/29/2019,ee.humanitarianresponse.info:QsLwjDRQg99WvXie,9/24/2019,ali khal,OXFAM,,YE17,YE1704,Al Marb'a,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,400,400,,,YE17,8,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,No,yes,yes,,180,180,,,yes,yes,,150,150,,,yes,yes,20,1500,750,,,YE17,Wholesaler,8,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Pumping_Station_or_Borehole,yes,yes,,3500,3500,5,,,5,yes,3500,4000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,NO,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69531566,628f698c-9cc4-4538-98a4-4e4b9d74003e,2019-09-29T12:25:35,,87
2019-09-29T15:34:49.045+03:00,2019-09-29T15:50:50.993+03:00,9/29/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/23/2019,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Other,no,yes,,5000,5000,1,,,10,yes,25000,28000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,602,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,"The water comes from the water project,but he  sterilizes it",v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69534429,62bd6d09-ee1a-454a-9e4b-32282bcd70c1,2019-09-29T12:50:54,,90
2019-09-24T11:50:33.871+03:00,2019-09-24T11:54:29.804+03:00,9/24/2019,ee.humanitarianresponse.info:GEW61qzVvbKVdhdz,43733,????,OCFD,,YE22,YE2204,Bader,Rural,yes,Cash Other,1,0,0,0,0,0,0,1,0,800 ( black market ),yes,yes,,400,400,,,yes,yes,,440,440,,,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,140,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,210,210,,,yes,yes,,700,700,,,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,8,Private,Pumping_Station_or_Borehole,no,yes,,1200,1200,7,,,30,yes,4500,9000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,605,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,68968951,63ba5515-1082-439c-8c65-0c64529faac8,2019-09-24T09:39:02,,16
2019-09-29T16:06:33.332+03:00,2019-09-29T16:12:32.811+03:00,9/29/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/23/2019,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,70,70,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69537224,698204af-94f3-4740-be20-15a1a0e3c75d,2019-09-29T13:12:36,,92
2019-09-29T20:06:50.466+03:00,2019-09-29T20:11:34.592+03:00,9/29/2019,ee.humanitarianresponse.info:zDFEQuTx6XmRCjpn,9/29/2019,Akram,TYF,,YE11,YE1107,Mafrak Hubaish,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69558856,6c02c414-9ae5-4444-a0e8-99a25f68adf6,2019-09-29T17:12:16,,96
2019-09-29T11:07:07.510+03:00,2019-09-29T11:09:59.605+03:00,9/29/2019,ee.humanitarianresponse.info:RP0AFKfjbhJbfa8Q,9/25/2019,????,TYF,,YE18,YE1824,Al Mudun - Inner Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,400,400,,,YE18,Wholesaler,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,Fuel stations are closed and oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69508866,6dc51500-9a9f-4a68-85af-34bca1c9759d,2019-09-29T08:17:56,,61
2019-09-28T20:04:02.011+03:00,2019-09-28T20:14:17.102+03:00,9/28/2019,ee.humanitarianresponse.info:dLEbM7BRDPRFgQ6V,9/26/2019,?????,TYF,,YE15,YE1508,Al Mafraq,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1800,90,,,no,,,,,,,None,yes,no,5760,7000,97,,,yes,no,4800,3700,77,,,yes,no,160,6000,375,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69564596,6ff4df99-683d-4e86-9a24-77edfe37df9f,2019-09-29T18:53:21,,108
2019-09-27T22:19:55.665+03:00,2019-09-29T10:20:28.259+03:00,9/27/2019,ee.humanitarianresponse.info:GWFHmnabUuGi90K4,9/27/2019,Abduh,NRC,,YE17,YE1713,Qufl Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,600,600,,,yes,yes,,400,400,,,YE18,8,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,500,500,,,YE18,Vendor,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,2000,2000,7,,,7,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,these days Patrol & Diesel are not existing in makets except the balack market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69506269,708f0b38-8def-4325-b665-11213c1ade59,2019-09-29T07:17:39,,46
2019-10-02T19:59:50.602+03:00,2019-10-02T20:06:33.377+03:00,10/2/2019,ee.humanitarianresponse.info:KO6sdEiXAE5z2jmI,9/24/2019,Muaath,SI,,YE15,YE1505,Almokha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,385,385,,,yes,yes,,400,400,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,"They always sell cooled bottled water, Al Makha is a hot area",yes,yes,,150,150,,,yes,yes,,120,120,,,no,,,,,,,YE24,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69934657,7300fbcd-bf3e-4d31-8851-a85dbef767c5,2019-10-02T17:35:30,,183
2019-10-01T10:04:28.418+03:00,2019-10-01T10:13:22.801+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,43732,Abdallah,SCI,,YE13,YE1307,Al-Tahrir,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,120,120,,,none,yes,yes,,150,150,,,yes,no,110,120,109,,,yes,yes,,480,480,,,YE23,Do_not_know,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69727674,7306d892-22df-491c-9c89-9b225ff82eb7,2019-10-01T07:13:27,,158
2019-10-01T11:19:23.931+03:00,2019-10-01T11:32:11.628+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,43732,Abdallah,SCI,,YE13,YE1307,Alqa'a,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,YE18,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69735410,733a3009-1c83-4d29-8f9d-2e28786e6627,2019-10-01T08:32:17,,164
2019-09-30T14:39:12.236+03:00,2019-09-30T14:51:44.638+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/21/2019,Abdullah,SCI,,YE17,YE1724,Altoor,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Public,Water_Spring,no,yes,,2000,2000,3,,,5,yes,15000,0,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,,yes,600,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69632404,73853f1e-c5ca-4e80-ac52-269d91337539,2019-09-30T11:51:56,,136
2019-09-29T11:10:03.000+03:00,2019-09-29T11:13:04.044+03:00,9/29/2019,ee.humanitarianresponse.info:RP0AFKfjbhJbfa8Q,9/25/2019,????,TYF,,YE18,YE1824,Ashshabareeq,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,400,400,,,YE18,Wholesaler,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,Fuel stations are closed and oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69508867,74bdd00c-2f52-4439-869d-004131091f7f,2019-09-29T08:17:58,,62
