X.U.FEFF.X.U.FEFF.start_,end_,today_,deviceid_,date_survey_All,enumerator_id_All,select_one_organization_name_All,org_name_other_All,governorate_ID_All,district_ID_All,market_name_All,type_area_All,password_incorrect_,password_incorrect,password_incorrect_001,foodcare_info,nficare_info,fuel_prices_All,cash_feasibility_fuel_All,cash_feasibility_fuel_All.Cash,cash_feasibility_fuel_All.Mobile_money,cash_feasibility_fuel_All.Credit_debit_Card,cash_feasibility_fuel_All.Prepaid_cards,cash_feasibility_fuel_All.Credit,cash_feasibility_fuel_All.Vouchers,cash_feasibility_fuel_All.Bartering,cash_feasibility_fuel_All.Other,cash_feasibility_fuel_All.Do_not_know,Other_cash_feasibility_fuel_All,sell_petrol_All,quantity_1L_petrol_All,quantity_other_petrol_All,price_petrol_All,calc_price_petrol_All,price_petrol_normalised_All,price_petrol_display_All,sell_diesel_All,quantity_1L_diesel_All,quantity_other_diesel_All,price_diesel_All,calc_price_diesel_All,price_diesel_normalised_All,price_diesel_display_All,fuel_gov_origin_All,fuel_restock_days_min_All,fuel_constraints_multiple_All,fuel_constraints_multiple_All.Price_inflation,fuel_constraints_multiple_All.Liquidity_shortage,fuel_constraints_multiple_All.Shortage_of_demand,fuel_constraints_multiple_All.Insecurity_and_instability,fuel_constraints_multiple_All.Supply_shortage,fuel_constraints_multiple_All.Government_regulations,fuel_constraints_multiple_All.Transportation_issues,fuel_constraints_multiple_All.Other_see_next_question,fuel_constraints_multiple_All.Do_not_know,fuel_constraints_multiple_All.No_constraints,fuel_constraints_multiple_All.Vendor_did_not_answer,fuel_constraints_other_All,password_incorrect_002,password_incorrect_003,wash_list_All,wash_prices_All,cash_feasibility_wash_All,cash_feasibility_wash_All.Cash,cash_feasibility_wash_All.Mobile_money,cash_feasibility_wash_All.Credit_debit_Card,cash_feasibility_wash_All.Prepaid_cards,cash_feasibility_wash_All.Credit,cash_feasibility_wash_All.Vouchers,cash_feasibility_wash_All.Bartering,cash_feasibility_wash_All.Other,cash_feasibility_wash_All.Do_not_know,Other_cash_feasibility_wash_All,sell_bottled_water_All,quantity_0.75L_All,bottled_quantity_other_All,price_bottled_water_All,calc_price_bottled_water_All,price_bottled_water_normalised_All,price_bottled_water_display_All,sell_treated_water_All,quantity_10L_All,treated_quantity_other_All,price_treated_water_All,calc_price_treated_water_All,price_treated_water_normalised_All,price_treated_water_display_All,other_water_comments_All,sell_soap_All,quantity_1bar_All,soap_quantity_other_All,price_soap_All,calc_price_soap_All,price_soap_normalised_All,price_soap_display_All,sell_laundry_powder_All,quantity_100g_All,laundry_quantity_other_All,price_laundry_powder_All,calc_price_laundry_All,price_laundry_powder_normalised_All,price_laundry_powder_display_All,sell_sanitary_napkins_All,quantity_10units_All,napkins_quantity_other_All,price_sanitary_napkins_All,calc_price_sanitary_All,price_sanitary_napkins_normalised_All,price_sanitary_napkins_display_All,wash_gov_origin_All,wash_type_supplier_All,wash_restock_days_min_All,wash_constraints_multiple_All,wash_constraints_multiple_All.Price_inflation,wash_constraints_multiple_All.Liquidity_shortage,wash_constraints_multiple_All.Shortage_of_demand,wash_constraints_multiple_All.Insecurity_and_instability,wash_constraints_multiple_All.Supply_shortage,wash_constraints_multiple_All.Government_regulations,wash_constraints_multiple_All.Transportation_issues,wash_constraints_multiple_All.Other_see_next_question,wash_constraints_multiple_All.Do_not_know,wash_constraints_multiple_All.No_constraints,wash_constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_All,water_trucking_prices_All,cash_feasibility_water_trucking_All,cash_feasibility_water_trucking_All.Cash,cash_feasibility_water_trucking_All.Mobile_money,cash_feasibility_water_trucking_All.Credit_debit_Card,cash_feasibility_water_trucking_All.Prepaid_cards,cash_feasibility_water_trucking_All.Credit,cash_feasibility_water_trucking_All.Vouchers,cash_feasibility_water_trucking_All.Bartering,cash_feasibility_water_trucking_All.Other,cash_feasibility_water_trucking_All.Do_not_know,Other_cash_feasibility_water_trucking_All,capacity_truck_All,type_owner_All,type_water_All,water_chlorinated_All,water_quantity_1cub_mtr_All,water_quantity_other_cub_mtr_All,price_cubic_meter_All,cost_cubic_meter_All,location_source_All,price_cubic_meter_normalized_All,price_cubic_meter_display_All,distance_travelled_All,distance_price_All,additional_cost_5_All,additional_cost_10_All,constraints_multiple_All,constraints_multiple_All.Price_inflation,constraints_multiple_All.Liquidity_shortage,constraints_multiple_All.Shortage_of_demand,constraints_multiple_All.Insecurity_and_instability,constraints_multiple_All.Supply_shortage,constraints_multiple_All.Government_regulations,constraints_multiple_All.Transportation_issues,constraints_multiple_All.Other_see_next_question,constraints_multiple_All.Do_not_know,constraints_multiple_All.No_constraints,constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_001_All,exchange_rate_All,exchange_rate_result_All,note_exchange_rate_All,market_info_q_All,mrk_supply_routes_All,mrk_supply_issues_All,mrk_supply_issues_All.dmg_infra_market,mrk_supply_issues_All.dmg_infra_sorrounding,mrk_supply_issues_All.dmg_storage,mrk_supply_issues_All.move_restriction,mrk_supply_issues_All.other,mrk_supply_issues_All.did_not_answer,mrk_supply_issues_other_All,mrk_dmg_infra_All,mrk_dmg_infra_All.road,mrk_dmg_infra_All.electrical,mrk_dmg_infra_All.water,mrk_dmg_infra_All.communication,mrk_dmg_infra_All.other,mrk_dmg_infra_other_All,mrk_increse_fuel_50_All,mrk_increse_fuel_100_All,mrk_increse_WASH_50_All,mrk_increse_WASH_100_All,mrk_increse_water_50_All,mrk_increse_water_100_All,further_comments_All,X__version___All,X_version__All,X_id,X_uuid,X_submission_time,X_validation_status,X_index,X,X.1
2019-11-03T12:05:45.424+03:00,2019-11-03T12:14:30.703+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-20,Abdallah,SCI,,YE17,YE1722,Abdallah,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,Do_not_know,,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water,1,1,1,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73164269,d760c1fd-1464-4dba-9fcb-39d196209554,2019-11-03T11:38:05,,207,,
2019-11-03T13:52:34.059+03:00,2019-11-03T14:22:56.323+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,43759,Abdallah,SCI,,YE17,YE1722,Alkhamees,Rural,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,2,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Pumping_Station_or_Borehole,Do_not_know,yes,,2000,2000,8,,,8,Do_not_know,,,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,575,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water,1,1,1,0,0,,,,,,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73165949,93c836ba-d88a-4d11-be96-0951cf6c012b,2019-11-03T11:52:36,,208,,
2019-11-03T14:23:33.492+03:00,2019-11-03T14:34:51.656+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-21,Abdallah,SCI,,YE17,YE1722,Alkhamees,Rural,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,none,yes,yes,,150,150,,,yes,yes,,250,250,,,yes,yes,,500,500,,,YE18,Do_not_know,2,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water,1,1,1,0,0,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73168200,481ed5c9-d7f0-461b-b1d3-f0c21e887067,2019-11-03T12:14:19,,209,,
2019-11-03T14:35:59.115+03:00,2019-11-03T14:52:01.936+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-21,Abdallah,SCI,,YE17,YE1722,Alkhamees,Rural,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,584,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73152552,40f3e84f-e29c-477f-a346-5cb63a0e8cfe,2019-11-03T09:48:15,,203,,
2019-11-03T14:52:04.476+03:00,2019-11-03T15:12:52.743+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-21,Abdallah,SCI,,YE17,YE1722,Alkham,Rural,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,2,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Public,Water_Spring,no,yes,,2500,2500,2,,,3,no,,,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,yes,584,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,,,,,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73152555,ddbbbbc5-0316-4742-99e2-e952a5839f72,2019-11-03T09:48:18,,204,,
2019-11-03T12:14:33.328+03:00,2019-11-03T12:19:45.652+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-20,Abdallah,SCI,,YE17,YE1724,Abdallah,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,no,1,50,500,,,YE18,Do_not_know,30,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,yes,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73157965,92ff449b-b2dc-4eb9-9cf7-8994e40912e2,2019-11-03T10:53:37,,205,,
2019-11-03T12:20:08.683+03:00,2019-11-03T12:47:39.542+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-20,Abdallah,SCI,,YE17,YE1724,Altoor,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,584,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,no,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73141256,7a62ca94-7c98-4c4a-af1c-fce8871dd1b6,2019-11-03T06:13:52,,197,,
2019-11-03T12:47:42.046+03:00,2019-11-03T13:52:10.657+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-20,Abdallah,SCI,,YE17,YE1724,Altoor,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE18,Do_not_know,30,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,584,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73144080,0b48158c-6c41-4f7c-824e-bf2697c39e92,2019-11-03T07:08:39,,198,,
2019-11-02T12:47:39.974+03:00,2019-11-03T09:12:38.367+03:00,2019-11-02,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-20,Abdallah,SCI,,YE17,YE1726,Alaman,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,Do_not_know,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Public,Water_Spring,no,yes,,1500,1500,2,,,5,yes,6000,0,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,584,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,,,,,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73145407,d902ab6c-e014-4f5e-8316-8dbfef80db8f,2019-11-03T07:29:18,,199,,
2019-11-03T09:13:23.070+03:00,2019-11-03T10:07:56.989+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-20,Abdallah,SCI,,YE17,YE1726,Alaman,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE18,Do_not_know,30,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,584,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,no,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73146629,fc5a8322-120c-4bf5-971f-4f3baa79415f,2019-11-03T07:53:55,,200,,
2019-11-03T10:08:00.521+03:00,2019-11-03T10:27:36.286+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-20,Abdallah,SCI,,YE17,YE1726,Alaman,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,584,,yes,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,,,no,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,73149867,8c49bfa1-0199-4c05-9f41-f28ea4e162f0,2019-11-03T09:03:37,,201,,
2019-11-03T10:28:02.359+03:00,2019-11-03T10:51:20.048+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-20,Abdallah,SCI,,YE17,YE1726,Alaman,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,Do_not_know,,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,yes,no,,,,,,,,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72738018,ae5bcc83-4e4c-445f-a07a-847cfbee079e,2019-10-30T07:20:07,,5,,
2019-11-03T10:52:14.541+03:00,2019-11-03T12:05:09.237+03:00,2019-11-03,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,43758,Abdallah,SCI,,YE17,YE1726,Alaman,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE18,Do_not_know,30,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,593,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market does not have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72740255,9718b889-09c0-4f64-a197-10760be47e64,2019-10-30T07:44:26,,8,,
2019-10-30T10:09:13.901+03:00,2019-10-30T10:18:16.256+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-21,Khaldon,SCI,,YE24,YE2402,Masjed Alnoor,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,yes,no,,,,,,,,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72737497,9c5c2a94-9b3f-4e2f-a70d-c057115839ce,2019-10-30T07:10:07,,134,,
2019-10-30T09:58:43.598+03:00,2019-10-30T10:08:37.545+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-21,Khaldon,SCI,,YE24,YE2402,Masjed Alnoor,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,no,,,,,,,YE24,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,593,,yes,no,,,,,,,,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72741235,0bb246ff-4105-4138-b140-1df87362c2fa,2019-10-30T07:54:39,,136,,
2019-10-30T10:19:00.214+03:00,2019-10-30T10:31:34.480+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-21,Khaldon,SCI,,YE24,YE2402,Masjed Alnoor,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,592,,yes,no,,,,,,,,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72741814,0b0d0e97-9904-4eb3-90ba-c3e1f428f31f,2019-10-30T08:01:52,,137,,
2019-10-30T10:54:54.266+03:00,2019-10-30T11:01:30.929+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-22,Khaldon,SCI,,YE24,YE2402,Alhashmi,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,no,,,,,,,YE24,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,592,,yes,no,,,,,,,,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72743114,240e97ae-7fe4-41be-bbea-8f1319d289ff,2019-10-30T08:14:53,,138,,
2019-10-30T11:03:23.247+03:00,2019-10-30T11:14:27.260+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-22,Khaldon,SCI,,YE24,YE2402,Alhashmi,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,no,200,160,80,,,yes,yes,,500,500,,,YE24,Do_not_know,2,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,592,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market does not have water trucking,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72743363,0b644677-1f50-4d84-8a20-baee250930d3,2019-10-30T08:17:55,,139,,
2019-10-30T11:15:50.090+03:00,2019-10-30T11:17:35.275+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-22,Khaldon,SCI,,YE24,YE2402,Alhashmi,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market does not have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72743742,ec9ea08b-66c2-40d5-b46e-1a8a88e4ad76,2019-10-30T08:22:02,,140,,
2019-10-30T11:17:36.792+03:00,2019-10-30T11:21:17.911+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-22,Khaldon,SCI,,YE24,YE2402,Alhashmi,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,yes,no,,,,,,,,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72743988,07b65a07-ce42-4622-bcb0-c629974f8f38,2019-10-30T08:25:34,,141,,
2019-10-30T11:22:21.782+03:00,2019-10-30T11:25:10.817+03:00,2019-10-30,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-10-22,Khaldon,SCI,,YE24,YE2402,Alhashmi,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,70,70,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72487718,d55f5a54-89be-4fdf-a46e-6dd2250f1767,2019-10-28T10:25:10,,94,,
2019-10-28T12:52:48.246+03:00,2019-10-28T13:02:00.406+03:00,2019-10-28,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,2019-10-22,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,70,70,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,593,,yes,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72497967,35e268f0-371d-410d-90cb-f663fcde0265,2019-10-28T11:18:01,,98,,
2019-10-28T14:11:40.842+03:00,2019-10-28T14:17:01.502+03:00,2019-10-28,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,2019-10-22,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,This market does not have exchange company,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72500259,2cabd35d-5c7a-48b5-b101-8a726cd8fe9e,2019-10-28T11:36:25,,99,,
