start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,__version__,_id,_uuid,_submission_time,_index
12/17/2018 19:34,12/17/2018 19:40,12/17/2018,ee.humanitarianresponse.info:4ezFRDJdMyOSumH6,12/15/2018,????? ???? ??? ????,ROC,NA,YE13,YE1307,Al Zira'ah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,420,NA,420,YE26,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,150,NA,150,yes,yes,100,120,NA,120,yes,yes,NA,130,NA,130,yes,yes,NA,700,NA,700,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,no,2000,4,NA,1,yes,14000,18000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,510,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43741303,556344e8-217b-4aa0-bed3-5e6e01cd830a,12/17/2018 19:40,275
12/17/2018 18:21,12/17/2018 19:33,12/17/2018,ee.humanitarianresponse.info:4ezFRDJdMyOSumH6,12/15/2018,????? ???? ??? ????,ROC,NA,YE13,YE1307,Qa'a Al Alfie,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,420,NA,420,YE26,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,140,NA,140,yes,yes,NA,120,NA,120,yes,yes,100,130,NA,130,yes,yes,NA,140,NA,140,yes,yes,NA,650,NA,650,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,no,2000,4,NA,1,yes,14000,17000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,510,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43741131,40859c69-3508-4607-9ce8-79dde21bed3f,12/17/2018 19:34,274
12/16/2018 8:14,12/16/2018 8:18,12/16/2018,ee.humanitarianresponse.info:Gn1kbJ9ZIBahbYEb,12/16/2018,????????? ???????,NFHD,NA,YE13,YE1309,Al Same'ie shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,445,NA,445,YE18,3,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,300,NA,300,yes,yes,75,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,550,NA,550,YE13,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,Do_not_know,1800,2,NA,3,no,NA,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,495,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43618325,1c0c6b07-e593-4a00-8af5-1ac11b6064c6,12/16/2018 8:18,78
12/16/2018 8:10,12/16/2018 8:14,12/16/2018,ee.humanitarianresponse.info:Gn1kbJ9ZIBahbYEb,12/16/2018,????????? ???????,NFHD,NA,YE13,YE1309,Al Mentab shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,445,NA,445,Do_not_know,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,280,NA,280,yes,yes,75,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,500,NA,500,YE13,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,2,Private,Pumping_Station_or_Borehole,Do_not_know,1800,2,NA,2,no,NA,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,500,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43618121,e33f5692-1658-4a2b-88ef-25d268b563f1,12/16/2018 8:14,75
12/16/2018 8:01,12/16/2018 8:10,12/16/2018,ee.humanitarianresponse.info:Gn1kbJ9ZIBahbYEb,12/16/2018,????????? ???????,NFHD,NA,YE13,YE1309,Jamaher Shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,445,NA,445,Vendor_did_not_answer,2,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,300,NA,300,yes,yes,75,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,550,NA,550,YE13,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,yes,1700,1,NA,2,no,NA,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,500,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43617820,1b194776-213d-4c3e-9710-c77038cbda9d,12/16/2018 8:10,74
12/15/2018 16:08,12/15/2018 16:15,12/15/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,12/15/2018,????,YSD,NA,YE13,YE1310,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,450,NA,450,YE18,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,70,NA,70,yes,yes,75,150,NA,150,yes,yes,NA,120,NA,120,yes,yes,NA,550,NA,550,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1100,6,NA,8,yes,7500,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43585392,5fa98061-419f-43c3-b4bc-3985ea64d8e9,12/15/2018 16:15,41
12/15/2018 16:15,12/15/2018 16:21,12/15/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,12/15/2018,????,YSD,NA,YE13,YE1310,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,450,NA,450,YE18,8,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,70,NA,70,yes,yes,75,140,NA,140,yes,yes,NA,100,NA,100,yes,yes,NA,500,NA,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1100,6,NA,8,yes,7500,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43585596,997f9fd8-ac58-4820-901e-eb6b102edfc5,12/15/2018 16:21,42
12/15/2018 16:21,12/15/2018 16:26,12/15/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,12/15/2018,????,YSD,NA,YE13,YE1310,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,450,NA,450,yes,yes,NA,450,NA,450,YE13,6,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,70,NA,70,yes,yes,75,150,NA,150,yes,yes,NA,120,NA,120,yes,yes,NA,600,NA,600,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,1100,6,NA,8,yes,7500,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43585868,99e6142e-6bdc-4243-943c-1f4780752acd,12/15/2018 16:26,43
12/15/2018 11:41,12/15/2018 11:50,12/15/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,12/15/2018,????,YSD,NA,YE13,YE1310,Muthallath Rawe'a,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,395,NA,395,yes,yes,NA,450,NA,450,YE18,6,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,60,NA,60,yes,yes,75,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,NA,500,NA,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1000,70,NA,7,yes,7000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43571647,d0aa637f-19ff-4ff6-8bf0-8e72e7ea78b4,12/15/2018 11:50,38
12/15/2018 11:50,12/15/2018 11:54,12/15/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,12/15/2018,????,YSD,NA,YE13,YE1310,Muthallath Rawe'a,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,450,NA,450,YE18,7,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,60,NA,60,yes,yes,75,150,NA,150,yes,yes,NA,120,NA,120,yes,yes,NA,500,NA,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1000,5,NA,7,yes,7000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43571988,fc8050b4-319e-4d82-b3fc-587dfc1a1709,12/15/2018 11:54,39
12/15/2018 11:54,12/15/2018 11:59,12/15/2018,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,12/15/2018,????,YSD,NA,YE13,YE1310,Muthallath Rawe'a,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,450,NA,450,YE18,6,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,70,NA,70,yes,yes,75,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,NA,480,NA,480,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1000,5,NA,7,yes,7000,NA,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43572341,44014d7a-2725-4d51-a627-85e07eb0d703,12/15/2018 11:59,40
12/17/2018 6:32,12/17/2018 6:40,12/17/2018,ee.humanitarianresponse.info:5F8ARS0tZiu37H7Z,12/15/2018,?????,NFDHR,NA,YE14,YE1413,Old Hospital market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,400,NA,400,YE26,4,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,200,NA,200,yes,yes,NA,300,NA,300,yes,yes,100,130,NA,130,yes,yes,NA,150,NA,150,yes,yes,NA,500,NA,500,YE23,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Water_Spring,Do_not_know,1500,8,NA,20,yes,8000,10000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,500,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43673774,80e06d99-685e-4d67-ba26-cd0f3c63ae50,12/17/2018 6:40,147
12/17/2018 6:40,12/17/2018 6:45,12/17/2018,ee.humanitarianresponse.info:5F8ARS0tZiu37H7Z,12/14/2018,???,NFDHR,NA,YE14,YE1413,Old Hospital market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,410,NA,410,YE26,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,230,NA,230,yes,yes,NA,300,NA,300,yes,yes,100,140,NA,140,yes,yes,NA,200,NA,200,yes,yes,NA,600,NA,600,YE23,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,NA,Do_not_know,1700,5,NA,5,yes,12000,17000,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,512,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43674130,fc5aa29b-5422-482d-87e9-1bc9314cd70e,12/17/2018 6:45,148
12/17/2018 6:45,12/17/2018 6:52,12/17/2018,ee.humanitarianresponse.info:5F8ARS0tZiu37H7Z,12/14/2018,?????,NFDHR,NA,YE14,YE1413,Old Hospital market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,400,NA,400,YE26,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,220,NA,220,yes,yes,NA,300,NA,300,yes,yes,100,150,NA,150,yes,yes,NA,180,NA,180,yes,yes,NA,540,NA,540,YE23,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,1,1,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Water_Spring,Do_not_know,2000,3,NA,15,yes,8000,10000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,510,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43674607,80d1a7e6-016d-4852-9007-a9c6c6ffa40a,12/17/2018 6:53,149
12/17/2018 6:11,12/17/2018 6:19,12/17/2018,ee.humanitarianresponse.info:5F8ARS0tZiu37H7Z,12/14/2018,????,NFDHR,NA,YE14,YE1413,Central Hospital Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,435,NA,435,yes,yes,NA,430,NA,430,YE19,6,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,220,NA,220,yes,yes,NA,330,NA,330,yes,yes,100,150,NA,150,yes,yes,NA,140,NA,140,yes,yes,NA,550,NA,550,YE20,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Water_Spring,Do_not_know,2000,7,NA,15,yes,8000,10000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,508,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43672358,13c06bb4-ee9c-4e22-b3e3-b01acfa4426a,12/17/2018 6:19,144
12/17/2018 6:19,12/17/2018 6:24,12/17/2018,ee.humanitarianresponse.info:5F8ARS0tZiu37H7Z,12/15/2018,?????,NFDHR,NA,YE14,YE1413,Central Hospital Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,NA,400,yes,yes,NA,410,NA,410,YE26,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,230,NA,230,yes,yes,NA,300,NA,300,yes,yes,100,150,NA,150,yes,yes,NA,130,NA,130,yes,yes,NA,550,NA,550,YE14,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Water_Spring,Do_not_know,2000,7,NA,20,yes,10000,13000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,yes,510,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43672880,2dad4bc4-b3f2-4859-b68c-526bb4e3638b,12/17/2018 6:24,145
12/17/2018 6:24,12/17/2018 6:31,12/17/2018,ee.humanitarianresponse.info:5F8ARS0tZiu37H7Z,12/14/2018,?????,NFDHR,NA,YE14,YE1413,Central Hospital Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,440,NA,440,yes,yes,NA,430,NA,430,YE26,10,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,250,NA,250,yes,yes,NA,330,NA,330,yes,yes,100,140,NA,140,yes,yes,NA,150,NA,150,yes,yes,NA,500,NA,500,YE14,NA,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Water_Spring,Do_not_know,2000,7,NA,20,yes,8000,10000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,500,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43673388,843fd006-322e-4f91-b509-4657a73322e2,12/17/2018 6:32,146
12/17/2018 20:18,12/17/2018 20:25,12/17/2018,ee.humanitarianresponse.info:4ezFRDJdMyOSumH6,12/16/2018,???? ??????? ?????,ROC,NA,YE15,YE1506,Al Mukha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,380,NA,380,yes,yes,NA,390,NA,390,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,110,NA,110,yes,yes,NA,150,NA,150,yes,yes,100,100,NA,100,yes,yes,NA,120,NA,120,yes,yes,NA,600,NA,600,YE24,Wholesaler,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,no,2000,3,NA,2,yes,2500,3000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,530,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43743608,a5f6d73b-3523-4174-b06a-439a503aa134,12/17/2018 20:25,282
12/18/2018 19:23,12/18/2018 19:53,12/18/2018,ee.humanitarianresponse.info:4ezFRDJdMyOSumH6,12/16/2018,???? ?????,ROC,NA,YE15,YE1506,Al Mukha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,380,NA,380,yes,yes,NA,390,NA,390,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,170,NA,170,yes,yes,NA,130,NA,130,yes,yes,100,140,NA,140,yes,yes,NA,120,NA,120,yes,yes,NA,600,NA,600,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,2500,5,NA,1,yes,13000,18000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,510,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43833123,2c57231d-af43-433f-9712-850b6a29bc3a,12/18/2018 19:53,331
12/18/2018 19:53,12/18/2018 20:18,12/18/2018,ee.humanitarianresponse.info:4ezFRDJdMyOSumH6,12/16/2018,???? ?????,ROC,NA,YE15,YE1506,Al Mukha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,830,NA,830,yes,yes,NA,390,NA,390,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,130,NA,130,yes,yes,100,120,NA,120,yes,yes,NA,90,NA,90,yes,yes,NA,600,NA,600,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,NA,Pumping_Station_or_Borehole,no,2500,5,NA,1,yes,13000,18000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,530,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43834172,191ce0cd-b2eb-4924-97ad-1c24f2ef5f18,12/18/2018 20:18,332
12/17/2018 20:08,12/17/2018 20:18,12/17/2018,ee.humanitarianresponse.info:4ezFRDJdMyOSumH6,12/16/2018,???? ??????? ?????,ROC,NA,YE15,YE1506,Al Mukha city,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,380,NA,380,yes,yes,NA,390,NA,390,YE24,3,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,yes,yes,NA,150,NA,150,yes,yes,100,140,NA,140,yes,yes,NA,100,NA,100,yes,yes,NA,550,NA,550,YE24,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,2500,4,NA,2,yes,14000,18500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,530,NA,NA,v2ZtbFxdMLUeS6K3smMjSx,43743348,14037a16-f9b5-4744-b532-d04ec5fc1e47,12/17/2018 20:18,279
